ons_dataset_id,ons_edition,ons_version,ons_release_date,v4_0,mmm-yy,Time,uk-only,Geography,cpih1dim1aggid,Aggregate,value
cpih01,time-series,67,2026-02-18T00:00:00.000Z,83.2,Sep-09,1-09-09,K02000001,United Kingdom,CP012,01.2 Non-alcoholic beverages,83.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,115.6,Sep-09,1-09-09,K02000001,United Kingdom,CP0711N2,07.1.1b Second Hand Cars,115.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,98.6,Sep-09,1-09-09,K02000001,United Kingdom,CP1232,12.3.2 Other personal effects,98.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.8,Sep-09,1-09-09,K02000001,United Kingdom,CP0454,04.5.4 Solid fuels,86.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.6,Sep-09,1-09-09,K02000001,United Kingdom,CP12,12 Miscellaneous goods and services,92.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.1,Sep-09,1-09-09,K02000001,United Kingdom,CP07,07 Transport,86.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.3,Aug-09,1-08-09,K02000001,United Kingdom,CP0734,07.3.4 Passenger transport by sea and inland waterway,103.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.4,Aug-09,1-08-09,K02000001,United Kingdom,CP124,12.4 Social protection,84.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,81.4,Aug-09,1-08-09,K02000001,United Kingdom,CP094,09.4 Recreational and cultural services,81.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,88.0,Aug-09,1-08-09,K02000001,United Kingdom,CP011,01.1 Food,88.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.4,Aug-09,1-08-09,K02000001,United Kingdom,CP12,12 Miscellaneous goods and services,92.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.9,Aug-09,1-08-09,K02000001,United Kingdom,CP056,05.6 Goods and services for routine maintenance,87.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.7,Aug-09,1-08-09,K02000001,United Kingdom,CP0622,06.2.2 Dental services,87.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,90.0,Aug-09,1-08-09,K02000001,United Kingdom,CP062,06.2 Out-patient services,90.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.0,Aug-09,1-08-09,K02000001,United Kingdom,CP127,12.7 Other services (nec),86.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.4,Aug-09,1-08-09,K02000001,United Kingdom,CP126,12.6 Financial services (nec),112.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,97.1,Aug-09,1-08-09,K02000001,United Kingdom,CP09,09 Recreation and culture,97.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,77.8,Aug-09,1-08-09,K02000001,United Kingdom,CP0116,01.1.6 Fruit,77.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.8,Aug-09,1-08-09,K02000001,United Kingdom,CP0934_0935,"09.3.4/5 Pets, related products and services",84.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,85.9,Aug-09,1-08-09,K02000001,United Kingdom,CP06,06 Health,85.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,100.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0533,05.3.3 Repair of household appliances,100.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.9,Aug-09,1-08-09,K02000001,United Kingdom,CP0722,07.2.2 Fuels and lubricants,92.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,88.5,Aug-09,1-08-09,K02000001,United Kingdom,CP072,07.2 Operation of personal transport equipment,88.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,88.4,Aug-09,1-08-09,K02000001,United Kingdom,CP1112,11.1.2 Canteens,88.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,93.4,Aug-09,1-08-09,K02000001,United Kingdom,CP042,04.2 Owner Occupiers Housing Costs,93.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,113.2,Aug-09,1-08-09,K02000001,United Kingdom,CP0711N2,07.1.1b Second Hand Cars,113.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.4,Aug-09,1-08-09,K02000001,United Kingdom,CP031,03.1 Clothing,92.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.3,Aug-09,1-08-09,K02000001,United Kingdom,CP112,11.2 Accommodation services,86.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,90.0,Aug-09,1-08-09,K02000001,United Kingdom,CP0511,05.1.1 Furniture and furnishings,90.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,95.2,Aug-09,1-08-09,K02000001,United Kingdom,CP0531_0532,05.3.1/2 Major appliances and small electric goods,95.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,85.5,Aug-09,1-08-09,K02000001,United Kingdom,CP092,09.2 Other major durables for recreation and culture,85.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,83.7,Aug-09,1-08-09,K02000001,United Kingdom,CP0443,04.4.3 Sewerage collection,83.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,91.3,Aug-09,1-08-09,K02000001,United Kingdom,CP0721,07.2.1 Spare parts and accessories,91.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,89.9,Aug-09,1-08-09,K02000001,United Kingdom,CP04,"04 Housing, water, electricity, gas and other fuels",89.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.6,Aug-09,1-08-09,K02000001,United Kingdom,CP0512,05.1.2 Carpets and other floor coverings,87.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,83.9,Aug-09,1-08-09,K02000001,United Kingdom,CP1111,11.1.1 Restaurants and cafes,83.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,82.6,Aug-09,1-08-09,K02000001,United Kingdom,CP0122,"01.2.2 Mineral waters, soft drinks and juices",82.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,81.9,Aug-09,1-08-09,K02000001,United Kingdom,CP0115,01.1.5 Oils and fats,81.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,105.5,Aug-09,1-08-09,K02000001,United Kingdom,CP032,03.2 Footwear including repairs,105.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,83.4,Aug-09,1-08-09,K02000001,United Kingdom,CP0732_0736,07.3.2/6 Passenger transport by road and other services,83.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0312,03.1.2 Garments,92.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,80.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0118,"01.1.8 Sugar, jam, syrups, chocolate and confectionery",80.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,82.3,Aug-09,1-08-09,K02000001,United Kingdom,CP0113,01.1.3 Fish,82.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,83.9,Aug-09,1-08-09,K02000001,United Kingdom,CP012,01.2 Non-alcoholic beverages,83.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,95.1,Aug-09,1-08-09,K02000001,United Kingdom,CP049,04.9 Council Tax and rates,95.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,298.0,Aug-09,1-08-09,K02000001,United Kingdom,CP0912,"09.1.2 Photographic, cinematographic and optical equipment",298.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,96.1,Aug-09,1-08-09,K02000001,United Kingdom,CP1232,12.3.2 Other personal effects,96.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,88.3,Aug-09,1-08-09,K02000001,United Kingdom,CP00,Overall Index,88.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.7,Aug-09,1-08-09,K02000001,United Kingdom,CP082_083,08.2/3 Telephone and telefax equipment,84.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,77.7,Aug-09,1-08-09,K02000001,United Kingdom,CP055,05.5 Tools and equipment for house and garden,77.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,75.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0731,07.3.1 Passenger transport by railway,75.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,83.4,Aug-09,1-08-09,K02000001,United Kingdom,CP0211,02.1.1 Spirits,83.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,85.3,Aug-09,1-08-09,K02000001,United Kingdom,CP0431,04.3.1 Materials for maintenance and repair of the dwelling,85.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,90.7,Aug-09,1-08-09,K02000001,United Kingdom,CP0117,01.1.7 Vegetables including potatoes and tubers,90.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,101.0,Aug-09,1-08-09,K02000001,United Kingdom,CP093,"09.3 Other recreational items, gardens and pets",101.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,93.3,Aug-09,1-08-09,K02000001,United Kingdom,CP052,05.2 Household textiles,93.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,78.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0451,04.5.1 Electricity,78.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,96.5,Aug-09,1-08-09,K02000001,United Kingdom,CP1212_1213,12.1.2/3 Appliances and products for personal care,96.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,89.2,Aug-09,1-08-09,K02000001,United Kingdom,CP051,"05.1 Furniture, furnishings and carpets",89.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,89.8,Aug-09,1-08-09,K02000001,United Kingdom,CP0112,01.1.2 Meat,89.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.7,Aug-09,1-08-09,K02000001,United Kingdom,CP0314,"03.1.4 Cleaning, repair and hire of clothing",86.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.3,Aug-09,1-08-09,K02000001,United Kingdom,CP07,07 Transport,87.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,88.8,Aug-09,1-08-09,K02000001,United Kingdom,CP1211,12.1.1 Hairdressing and personal grooming establishments,88.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.8,Aug-09,1-08-09,K02000001,United Kingdom,CP0562,05.6.2 Domestic services and household services,87.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,88.7,Aug-09,1-08-09,K02000001,United Kingdom,CP0724,07.2.4 Other services,88.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.0,Aug-09,1-08-09,K02000001,United Kingdom,CP0119,01.1.9 Food products (nec),92.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.4,Aug-09,1-08-09,K02000001,United Kingdom,CP0915,"09.1.5 Repair of audio-visual equipment, related products",92.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.6,Aug-09,1-08-09,K02000001,United Kingdom,CP0454,04.5.4 Solid fuels,86.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,93.0,Aug-09,1-08-09,K02000001,United Kingdom,CP061,"06.1 Medical products, appliances and equipment",93.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,89.2,Aug-09,1-08-09,K02000001,United Kingdom,CP021,02.1 Alcoholic beverages,89.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,75.8,Aug-09,1-08-09,K02000001,United Kingdom,CP063,06.3 Hospital services,75.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,96.8,Aug-09,1-08-09,K02000001,United Kingdom,CP0432,04.3.2 Services for maintenance and repair of the dwelling,96.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.5,Aug-09,1-08-09,K02000001,United Kingdom,CP01,01 Food and non-alcoholic beverages,87.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,69.5,Aug-09,1-08-09,K02000001,United Kingdom,CP1253,12.5.3 Health insurance,69.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.7,Aug-09,1-08-09,K02000001,United Kingdom,CP041,04.1 Actual rentals for housing,86.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.9,Aug-09,1-08-09,K02000001,United Kingdom,CP054,"05.4 Glassware, tableware and household utensils",87.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,97.2,Aug-09,1-08-09,K02000001,United Kingdom,CP0213,02.1.3 Beer,97.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,91.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0711N1,07.1.1 New Cars,91.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,81.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0942,09.4.2 Cultural services,81.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,93.9,Aug-09,1-08-09,K02000001,United Kingdom,CP0712_0713,07.1.2/3 Motorcycles and bicycles,93.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,79.3,Aug-09,1-08-09,K02000001,United Kingdom,CP0452,04.5.2 Gas,79.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,58.4,Aug-09,1-08-09,K02000001,United Kingdom,CP10,10 Education,58.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,63.4,Aug-09,1-08-09,K02000001,United Kingdom,CP022,02.2 Tobacco,63.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,91.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0611,06.1.1 Pharmaceutical products,91.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,88.5,Aug-09,1-08-09,K02000001,United Kingdom,CP05,"05 Furniture, household equipment and maintenance",88.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,109.1,Aug-09,1-08-09,K02000001,United Kingdom,CP0931,"09.3.1 Games, toys and hobbies",109.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.8,Aug-09,1-08-09,K02000001,United Kingdom,CP123,12.3 Personal effects (nec),84.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,94.2,Aug-09,1-08-09,K02000001,United Kingdom,CP03,03 Clothing and footwear,94.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.5,Aug-09,1-08-09,K02000001,United Kingdom,CP11,11 Restaurants and hotels,84.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,71.4,Aug-09,1-08-09,K02000001,United Kingdom,CP125,12.5 Insurance,71.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,82.6,Aug-09,1-08-09,K02000001,United Kingdom,CP095,"09.5 Books, newspapers and stationery",82.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,88.7,Aug-09,1-08-09,K02000001,United Kingdom,CP0121,"01.2.1 Coffee, tea and cocoa",88.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,76.8,Aug-09,1-08-09,K02000001,United Kingdom,CP0952,09.5.2 Newspapers and periodicals,76.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,89.8,Aug-09,1-08-09,K02000001,United Kingdom,CP043,04.3 Regular maintenance and repair of the dwelling,89.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,91.2,Aug-09,1-08-09,K02000001,United Kingdom,CP0561,05.6.1 Non-durable household goods,91.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,80.6,Aug-09,1-08-09,K02000001,United Kingdom,CP1231,"12.3.1 Jewellery, clocks and watches",80.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,95.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0612_0613,06.1.2/3 Other medical and therapeutic equipment,95.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,99.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0114,"01.1.4 Milk, cheese and eggs",99.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.0,Aug-09,1-08-09,K02000001,United Kingdom,CP0621_0623,06.2.1/3 Medical services and paramedical services,92.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,99.6,Aug-09,1-08-09,K02000001,United Kingdom,CP071,07.1 Purchase of vehicles,99.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,78.0,Aug-09,1-08-09,K02000001,United Kingdom,CP0733,07.3.3 Passenger transport by air,78.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.3,Aug-09,1-08-09,K02000001,United Kingdom,CP111,11.1 Catering services,84.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,89.0,Aug-09,1-08-09,K02000001,United Kingdom,CP0212,02.1.2 Wine,89.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,73.2,Aug-09,1-08-09,K02000001,United Kingdom,CP02,02 Alcoholic beverages and tobacco,73.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,85.6,Aug-09,1-08-09,K02000001,United Kingdom,CP0723,07.2.3 Maintenance and repairs,85.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,85.1,Aug-09,1-08-09,K02000001,United Kingdom,CP044,04.4 Water supply and miscellaneous services relating to the dwelling,85.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.5,Aug-09,1-08-09,K02000001,United Kingdom,CP0953_0954,"09.5.3/4 Miscellaneous printed matter, stationery and drawing materials",84.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,154.9,Aug-09,1-08-09,K02000001,United Kingdom,CP0911,09.1.1 Reception and reproduction of sound and pictures,154.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,80.1,Aug-09,1-08-09,K02000001,United Kingdom,CP045,"04.5 Electricity, gas and other fuels",80.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,73.1,Aug-09,1-08-09,K02000001,United Kingdom,CP073,07.3 Transport services,73.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,59.4,Aug-09,1-08-09,K02000001,United Kingdom,CP1254,12.5.4 Transport insurance,59.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,81.2,Aug-09,1-08-09,K02000001,United Kingdom,CP0941,09.4.1 Recreational and sporting services,81.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.9,Aug-09,1-08-09,K02000001,United Kingdom,CP096,09.6 Package holidays,86.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,94.0,Aug-09,1-08-09,K02000001,United Kingdom,CP0933,"09.3.3 Gardens, plants and flowers",94.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,96.6,Aug-09,1-08-09,K02000001,United Kingdom,CP0453,04.5.3 Liquid fuels,96.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,94.6,Aug-09,1-08-09,K02000001,United Kingdom,CP0313,03.1.3 Other clothing and clothing accessories,94.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,105.8,Aug-09,1-08-09,K02000001,United Kingdom,CP1252,12.5.2 House contents insurance,105.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.7,Aug-09,1-08-09,K02000001,United Kingdom,CP0932,09.3.2 Equipment for sport and open-air recreation,102.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,181.0,Aug-09,1-08-09,K02000001,United Kingdom,CP0913,09.1.3 Data processing equipment,181.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,88.9,Aug-09,1-08-09,K02000001,United Kingdom,CP0951,09.5.1 Books,88.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,63.0,Aug-09,1-08-09,K02000001,United Kingdom,CP081,08.1 Postal services,63.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,94.5,Aug-09,1-08-09,K02000001,United Kingdom,CP121,12.1 Personal care,94.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,102.1,Aug-09,1-08-09,K02000001,United Kingdom,CP0914,09.1.4 Recording media,102.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,153.1,Aug-09,1-08-09,K02000001,United Kingdom,CP091,09.1 Audio-visual equipment and related products,153.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,83.5,Aug-09,1-08-09,K02000001,United Kingdom,CP08,08 Communication,83.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,89.1,Aug-09,1-08-09,K02000001,United Kingdom,CP0111,01.1.1 Bread and cereals,89.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,95.8,Aug-09,1-08-09,K02000001,United Kingdom,CP053,"05.3 Household appliances, fitting and repairs",95.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.0,Aug-09,1-08-09,K02000001,United Kingdom,CP0441,04.4.1 Water supply,86.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,89.1,Jul-09,1-07-09,K02000001,United Kingdom,CP0734,07.3.4 Passenger transport by sea and inland waterway,89.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.3,Jul-09,1-07-09,K02000001,United Kingdom,CP096,09.6 Package holidays,86.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,83.3,Jul-09,1-07-09,K02000001,United Kingdom,CP123,12.3 Personal effects (nec),83.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.0,Jul-09,1-07-09,K02000001,United Kingdom,CP07,07 Transport,86.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,78.5,Jul-09,1-07-09,K02000001,United Kingdom,CP0451,04.5.1 Electricity,78.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.7,Jul-09,1-07-09,K02000001,United Kingdom,CP041,04.1 Actual rentals for housing,86.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.9,Jul-09,1-07-09,K02000001,United Kingdom,CP0934_0935,"09.3.4/5 Pets, related products and services",84.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,90.3,Jul-09,1-07-09,K02000001,United Kingdom,CP0611,06.1.1 Pharmaceutical products,90.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,63.4,Jul-09,1-07-09,K02000001,United Kingdom,CP022,02.2 Tobacco,63.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,94.8,Jul-09,1-07-09,K02000001,United Kingdom,CP121,12.1 Personal care,94.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,81.5,Jul-09,1-07-09,K02000001,United Kingdom,CP094,09.4 Recreational and cultural services,81.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,77.8,Jul-09,1-07-09,K02000001,United Kingdom,CP055,05.5 Tools and equipment for house and garden,77.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,109.5,Jul-09,1-07-09,K02000001,United Kingdom,CP0931,"09.3.1 Games, toys and hobbies",109.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.7,Jul-09,1-07-09,K02000001,United Kingdom,CP0453,04.5.3 Liquid fuels,86.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.1,Jul-09,1-07-09,K02000001,United Kingdom,CP0454,04.5.4 Solid fuels,86.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,85.3,Jul-09,1-07-09,K02000001,United Kingdom,CP0723,07.2.3 Maintenance and repairs,85.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.2,Jul-09,1-07-09,K02000001,United Kingdom,CP061,"06.1 Medical products, appliances and equipment",92.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,81.2,Jul-09,1-07-09,K02000001,United Kingdom,CP0941,09.4.1 Recreational and sporting services,81.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,96.8,Jul-09,1-07-09,K02000001,United Kingdom,CP0432,04.3.2 Services for maintenance and repair of the dwelling,96.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,95.6,Jul-09,1-07-09,K02000001,United Kingdom,CP0313,03.1.3 Other clothing and clothing accessories,95.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.5,Jul-09,1-07-09,K02000001,United Kingdom,CP0121,"01.2.1 Coffee, tea and cocoa",86.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,75.8,Jul-09,1-07-09,K02000001,United Kingdom,CP0731,07.3.1 Passenger transport by railway,75.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.8,Jul-09,1-07-09,K02000001,United Kingdom,CP082_083,08.2/3 Telephone and telefax equipment,84.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,79.0,Jul-09,1-07-09,K02000001,United Kingdom,CP1231,"12.3.1 Jewellery, clocks and watches",79.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,81.7,Jul-09,1-07-09,K02000001,United Kingdom,CP0942,09.4.2 Cultural services,81.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,85.0,Jul-09,1-07-09,K02000001,United Kingdom,CP0431,04.3.1 Materials for maintenance and repair of the dwelling,85.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,90.2,Jul-09,1-07-09,K02000001,United Kingdom,CP0112,01.1.2 Meat,90.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,112.5,Jul-09,1-07-09,K02000001,United Kingdom,CP126,12.6 Financial services (nec),112.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,71.2,Jul-09,1-07-09,K02000001,United Kingdom,CP125,12.5 Insurance,71.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,92.4,Jul-09,1-07-09,K02000001,United Kingdom,CP0531_0532,05.3.1/2 Major appliances and small electric goods,92.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,101.6,Jul-09,1-07-09,K02000001,United Kingdom,CP0932,09.3.2 Equipment for sport and open-air recreation,101.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,155.0,Jul-09,1-07-09,K02000001,United Kingdom,CP0911,09.1.1 Reception and reproduction of sound and pictures,155.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.2,Jul-09,1-07-09,K02000001,United Kingdom,CP056,05.6 Goods and services for routine maintenance,87.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.7,Jul-09,1-07-09,K02000001,United Kingdom,CP0711N2,07.1.1b Second Hand Cars,110.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.4,Jul-09,1-07-09,K02000001,United Kingdom,CP11,11 Restaurants and hotels,84.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,95.1,Jul-09,1-07-09,K02000001,United Kingdom,CP049,04.9 Council Tax and rates,95.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,91.2,Jul-09,1-07-09,K02000001,United Kingdom,CP0312,03.1.2 Garments,91.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,98.3,Jul-09,1-07-09,K02000001,United Kingdom,CP071,07.1 Purchase of vehicles,98.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,87.5,Jul-09,1-07-09,K02000001,United Kingdom,CP0951,09.5.1 Books,87.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,97.0,Jul-09,1-07-09,K02000001,United Kingdom,CP09,09 Recreation and culture,97.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.3,Jul-09,1-07-09,K02000001,United Kingdom,CP124,12.4 Social protection,84.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,85.1,Jul-09,1-07-09,K02000001,United Kingdom,CP044,04.4 Water supply and miscellaneous services relating to the dwelling,85.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,84.2,Jul-09,1-07-09,K02000001,United Kingdom,CP111,11.1 Catering services,84.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,69.5,Jul-09,1-07-09,K02000001,United Kingdom,CP1253,12.5.3 Health insurance,69.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,83.7,Jul-09,1-07-09,K02000001,United Kingdom,CP0443,04.4.3 Sewerage collection,83.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,86.5,Jul-09,1-07-09,K02000001,United Kingdom,CP112,11.2 Accommodation services,86.5
